Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765903404,50,,Aggregated,23.000000,0.000000,6,7,7,7,9,230,250,430,510,560,560,1790,2,6,23.59078960392065,1.7563789997439017,557.5686909996875,49.34748603351955
1765903405,50,,Aggregated,23.600000,0.000000,6,7,7,7,9,230,250,430,510,560,560,1814,2,6,23.354125096480644,1.7563789997439017,557.5686909996875,49.37596471885336
1765903406,50,,Aggregated,23.700000,0.200000,6,7,7,7,9,220,250,430,510,560,560,1836,2,6,23.126763619834463,1.7563789997439017,557.5686909996875,49.30718954248366
1765903407,50,,Aggregated,23.700000,0.200000,6,7,7,7,9,220,250,430,510,560,560,1857,2,6,22.911843866998954,1.7563789997439017,557.5686909996875,49.12870220786214
1765903408,50,,Aggregated,23.200000,0.200000,6,7,7,7,9,220,250,430,510,560,560,1876,2,6,22.733292172184665,1.7563789997439017,557.5686909996875,49.07036247334755
1765903409,50,,Aggregated,22.800000,0.200000,6,7,7,7,8,220,250,430,510,560,560,1898,2,6,22.538513368292424,1.7563789997439017,557.5686909996875,49.10221285563751
1765903410,50,,Aggregated,23.400000,0.200000,6,7,7,7,8,220,250,420,510,560,560,1922,2,6,22.324263355888423,1.7563789997439017,557.5686909996875,49.09469302809573
1765903411,50,,Aggregated,23.100000,0.200000,6,7,7,7,8,220,250,420,510,560,560,1945,2,6,22.124801806177043,1.7563789997439017,557.5686909996875,49.063239074550125
1765903412,50,,Aggregated,22.800000,0.200000,6,7,7,7,8,220,250,420,510,560,560,1968,2,6,21.91477665549731,1.7563789997439017,557.5686909996875,48.985772357723576
1765903413,50,,Aggregated,22.700000,0.200000,6,7,7,7,8,220,250,420,510,560,560,1998,2,6,21.661359867376742,1.7563789997439017,557.5686909996875,48.97897897897898
1765903414,50,,Aggregated,22.600000,0.200000,6,7,7,7,8,220,250,310,490,560,560,2020,2,6,21.5030668910985,1.7563789997439017,557.5686909996875,48.95247524752475
1765903415,50,,Aggregated,22.500000,0.200000,6,7,7,7,8,220,250,310,490,560,560,2044,2,6,21.316962333180715,1.7563789997439017,557.5686909996875,48.968688845401175
